,cod_cidades,city,uf,atendido_loggi,distancia_cajamar,populacao,area_em_km2,tem_malha,latitude,longitude,idh_renda,indice_roubo,quantidade_decolagens,latitude_airport,longitude_airport,caminhao,caminhonete,camioneta,motocicleta,preco_gasolina,preco_diesel_s10,area_urbana,pib,distance_airport,viabilidade_terrestre,viabilidade_aerea,custo_indireto,custo_direto,lucro,score
112,3540200,PONTAL,SP,não,354,47661,355.262,0,-21.0216,-48.0423,0.718,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1087.0,1510.0,456.0,2655.0,4.393466666666667,3.5988974358974364,22.946363636363618,7563544.224137931,312.4418777838133,0.027260943191636813,1.0,0.4748705035815566,0.19163493521753974,0.29553095192614637,-0.058980464146199535
563,3205309,VITORIA,ES,não,956,363117,93.381,1,-20.3155,-40.3128,0.8759999999999999,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,4349.0,16528.0,12018.0,22310.0,4.530639655172413,3.6163407738095246,53.1,23370919.0,0.0,0.26669372385987206,0.11378915315362137,0.4976526521927649,0.13557616274890374,0.4704984924859403,-0.06148191101956549
94,3505906,BATATAIS,SP,não,353,61478,850.718,0,-20.8929,-47.5921,0.7659999999999999,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1231.0,3644.0,1415.0,7198.0,4.393466666666667,3.5988974358974364,7.5,1454714.0,304.2892956248839,0.054138464123658636,1.0,0.4748705035815566,0.18777005132575889,0.2604004091740068,-0.0633796420778643
346,4102109,ASTORGA,PR,não,616,26193,434.791,0,-23.2318,-51.6668,0.754,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,768.0,1854.0,406.0,2736.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,358.55756296579654,0.02475408140578625,0.2698110547033839,0.31048051412157146,0.2503517179010584,0.29368530472830384,-0.06385760495134801
335,4114807,MARIALVA,PR,não,632,34957,475.467,0,-23.4843,-51.7928,0.733,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1062.0,2735.0,750.0,4150.0,4.402125,3.4268571428571426,23.516666666666662,1071491.0,348.7163047333544,0.037602434479354435,0.2698110547033839,0.31048051412157146,0.24816017441554986,0.263507491434778,-0.07030104315753828
336,4114203,MANDAGUARI,PR,não,627,34554,335.816,0,-23.5446,-51.67100000000001,0.732,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,920.0,2296.0,558.0,4449.0,4.402125,3.4268571428571426,5.4,1151596.0,334.9612872179464,0.03253077126626855,0.2698110547033839,0.31048051412157146,0.2411630660782993,0.24517061114648644,-0.07048259240315262
488,5008305,TRES LAGOAS,MS,não,668,117498,10206.37,1,-20.7849,-51.7007,0.752,0.5552730863805821,756143.0,-20.468700408900002,-54.6725006104,2045.0,7331.0,2065.0,21269.0,4.436,3.734,18.4,7204774.0,0.0,0.1079404079658508,0.05333551805847116,0.45626398114239675,0.09417008123068075,0.30015171377707284,-0.07118957364745375
109,3531308,MONTE ALTO,SP,não,359,49974,347.119,0,-21.2655,-48.4971,0.746,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,1551.0,3173.0,1119.0,10737.0,4.393466666666667,3.5988974358974364,6.5,1520055.0,318.1260820421779,0.05834052002744757,1.0,0.4748705035815566,0.19494825285717163,0.2530928581399485,-0.07248517808562907
124,3539509,PITANGUEIRAS,SP,não,370,38890,429.577,0,-21.0132,-48.221000000000004,0.6990000000000001,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,996.0,1504.0,471.0,3830.0,4.393466666666667,3.5988974358974364,5.0,7563544.224137931,323.13910590463536,0.027947011531885186,1.0,0.4748705035815566,0.19881784788182466,0.27090366993189197,-0.07468001525743624
62,3511102,CATANDUVA,SP,não,389,120676,292.24,0,-21.1314,-48.977,0.767,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2940.0,7387.0,3109.0,26362.0,4.393466666666667,3.5988974358974364,14.6,3577635.0,362.86842836839793,0.13530022653838678,1.0,0.4748705035815566,0.21968329848276524,0.28026814134711575,-0.07616491861207332
134,3531902,MORRO AGUDO,SP,não,382,32221,1386.176,0,-20.7288,-48.0581,0.716,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,788.0,1634.0,448.0,2731.0,4.393466666666667,3.5988974358974364,22.946363636363618,7563544.224137931,341.445408607232,0.02426766490110841,1.0,0.4748705035815566,0.20889871371248855,0.2948642852594797,-0.07692656771806095
72,3534708,OURINHOS,SP,não,376,111806,296.203,0,-22.9797,-49.8697,0.753,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2252.0,5309.0,2385.0,16825.0,4.393466666666667,3.5988974358974364,12.4,2847364.0,351.3343504625793,0.0968408147394722,1.0,0.4748705035815566,0.21254973277154265,0.2691288163554383,-0.07869902841777503
120,3534302,ORLANDIA,SP,não,368,43305,296.431,0,-20.7169,-47.8852,0.765,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,998.0,2520.0,1048.0,6427.0,4.393466666666667,3.5988974358974364,5.8,1536247.0,334.4554444397887,0.041577298409451874,1.0,0.4748705035815566,0.2036954632731094,0.2588064250185068,-0.08174712333677084
328,4126256,SARANDI,PR,não,643,92302,103.226,0,-23.4441,-51.876000000000005,0.6809999999999999,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1225.0,3538.0,1143.0,14467.0,4.402125,3.4268571428571426,12.1,1195132.0,358.0578813868188,0.061748063280544996,0.2698110547033839,0.31048051412157146,0.25400546655991363,0.2352525562280385,-0.08241371830408227
334,4117503,PAICANDU,PR,não,664,40161,170.837,0,-23.4555,-52.04600000000001,0.6970000000000001,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,654.0,1631.0,470.0,5526.0,4.402125,3.4268571428571426,5.6,5072883.4,370.5999100963914,0.026843957367287823,0.2698110547033839,0.31048051412157146,0.2627492638596118,0.25642162820774655,-0.08898395629787118
560,3205002,SERRA,ES,não,981,502782,553.254,0,-20.121,-40.3074,0.72,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,9096.0,14225.0,6722.0,30734.0,4.530639655172413,3.6163407738095246,81.6,17588904.0,15.331196038876266,0.2806567698643993,0.11378915315362137,0.4976526521927649,0.14616811431943702,0.4140585227713324,-0.08973339508953246
154,3301702,DUQUE DE CAXIAS,RJ,não,426,890890,464.573,0,-22.7858,-43.3049,0.6920000000000001,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,9678.0,15430.0,10783.0,36946.0,4.9945,3.5145,85.1,28675676.0,6.189847388368307,0.3369474792788551,0.500375975615956,0.6702138033087958,0.06220272565971257,0.47251240548751544,-0.09143866881365628
378,4313409,NOVO HAMBURGO,RS,não,1136,249479,223.606,0,-29.6875,-51.1328,0.778,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,3332.0,8207.0,7463.0,25715.0,4.599,3.299,52.7,7805986.0,34.22367979824572,0.17995753932328074,0.30773318576264974,0.4601573161521384,0.1770758025480834,0.34726518518328203,-0.09253669512318351
249,3136702,JUIZ DE FORA,MG,não,514,563816,1436.85,1,-21.7595,-43.3398,0.784,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,6381.0,16506.0,11014.0,35614.0,4.988071428571429,3.8430000000000004,67.7,13279245.0,0.0,0.3020771197588686,0.39623120961248837,0.6140247237971389,0.07202932930774207,0.39625921287216626,-0.09261707919391923
63,3505500,BARRETOS,SP,não,428,120626,1563.611,0,-20.5531,-48.5698,0.762,0.9990112442385886,11612017.0,-23.435556411743164,-46.47305679321289,2272.0,6431.0,2771.0,23918.0,4.393466666666667,3.5988974358974364,13.4,3790875.0,385.6678206222895,0.11609043674420774,1.0,0.4748705035815566,0.2356967816883938,0.2786134123510122,-0.09563902543546497
561,3205200,VILA VELHA,ES,não,950,486457,208.82,0,-20.3417,-40.2875,0.807,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,4458.0,14937.0,10946.0,36570.0,4.530639655172413,3.6163407738095246,54.5,10937646.0,9.26072142547551,0.271766994435302,0.11378915315362137,0.4976526521927649,0.1389404408684873,0.3769066574157494,-0.0968423408274014
344,4116901,NOVA ESPERANCA,PR,não,689,28080,401.587,0,-23.182,-52.2031,0.723,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,853.0,1828.0,467.0,3345.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,402.35173705398165,0.02705764486363551,0.2698110547033839,0.31048051412157146,0.28083614382222505,0.2833519713949705,-0.09761316302050392
250,3106705,BETIM,MG,não,555,427306,345.913,0,-19.9668,-44.2008,0.7090000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,6039.0,13776.0,5169.0,29600.0,4.988071428571429,3.8430000000000004,80.3,22024036.0,44.84875012866932,0.22644741888164466,0.39623120961248837,0.6140247237971389,0.09839442348873627,0.4347569003058189,-0.11685243790471861
540,4219507,XANXERE,SC,não,840,49735,377.553,0,-26.8747,-52.4036,0.76,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,1358.0,3971.0,1461.0,4374.0,4.253933333333334,3.4907222222222227,11.7,1411889.0,391.35246117374555,0.053597067582754065,0.13849427848216947,0.2939534277386618,0.2975251428346373,0.26243369362625585,-0.12081307589437103
552,4219705,XAXIM,SC,não,858,28205,294.715,0,-26.9596,-52.5374,0.737,0.44154354715814353,1732701.0,-27.670278549194336,-48.5525016784668,780.0,2017.0,632.0,2889.0,4.253933333333334,3.4907222222222227,5.1,5354543.5,402.1767364836697,0.027829968349425586,0.13849427848216947,0.2939534277386618,0.30505358634305396,0.27087677592308096,-0.12925150548389813
562,3201308,CARIACICA,ES,não,954,387294,279.975,0,-20.2632,-40.4165,0.6990000000000001,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,6024.0,10713.0,4844.0,34435.0,4.530639655172413,3.6163407738095246,41.1,8517305.0,13.605170811380368,0.21549609893374927,0.11378915315362137,0.4976526521927649,0.14149847819445086,0.3132274536219273,-0.13012873380643558
351,4106605,CRUZEIRO DO OESTE,PR,não,785,21199,779.222,0,-23.7799,-53.0774,0.698,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,585.0,1067.0,268.0,2971.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,439.8636676103728,0.017841869239516424,0.2698110547033839,0.31048051412157146,0.3117598781181931,0.2750186380616371,-0.13283593032675656
324,4128104,UMUARAMA,PR,não,812,110029,1232.799,0,-23.7656,-53.3201,0.755,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,2955.0,7950.0,1878.0,15605.0,4.402125,3.4268571428571426,14.3,2703445.0,462.73255310729456,0.11229760668888676,0.2698110547033839,0.31048051412157146,0.3260798269813155,0.2708986404694515,-0.13442951772973832
318,4127700,TOLEDO,PR,não,926,135564,1197.016,0,-24.7246,-53.7412,0.755,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,3709.0,10030.0,3157.0,17499.0,4.402125,3.4268571428571426,14.9,4490370.0,468.9097672441527,0.14522045930691554,0.2698110547033839,0.31048051412157146,0.3452892226015843,0.2818609117080226,-0.14486369052380293
374,4304606,CANOAS,RS,não,1132,343856,131.097,0,-29.9128,-51.1857,0.768,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,4738.0,9453.0,8348.0,26957.0,4.769,3.4277,94.4,9995408.0,9.150246904328478,0.21246641797995652,0.30773318576264974,0.5521789021806311,0.16505635976198627,0.39912158605890885,-0.14951276626060836
397,4307609,ESTANCIA VELHA,RS,não,1165,47304,52.378,0,-29.6535,-51.1843,0.7490000000000001,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,896.0,1546.0,1122.0,4727.0,4.599,3.299,9.0,1299292.0,37.80916206459523,0.03373224217830108,0.30773318576264974,0.4601573161521384,0.18288169965625,0.255362522355413,-0.1524423187928512
447,2111300,SAO LUIS,MA,não,2905,1091347,827.141,1,-2.53874,-44.2825,0.741,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,10308.0,36035.0,14123.0,104838.0,4.309333333333332,3.719333333333333,283.0,26326087.0,0.0,0.5718788154838924,0.05701652993385917,0.4193090903380523,0.41578606857882255,0.6769688182048178,-0.15382177073252595
337,4102000,ASSIS CHATEAUBRIAND,PR,não,880,34057,969.588,0,-24.4168,-53.5213,0.713,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1327.0,2938.0,495.0,4266.0,4.402125,3.4268571428571426,5.2,5072883.4,455.70003755799513,0.039838103771155875,0.2698110547033839,0.31048051412157146,0.3326463862030801,0.2613472143443419,-0.15520800153295095
475,2408102,NATAL,RN,não,2947,885077,170.298,1,-5.79357,-35.1986,0.768,0.3025112324705384,1145986.0,-5.768056,-35.376111,7201.0,28272.0,15795.0,94675.0,4.492666666666667,3.5178333333333334,108.5,19076030.0,0.0,0.4954402069743983,0.08733098646880195,0.33528186826366047,0.4218244554668967,0.46609360538243977,-0.15655788283022318
376,4309209,GRAVATAI,RS,não,1123,275176,463.758,0,-29.9413,-50.9869,0.727,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,3724.0,8313.0,5845.0,21485.0,4.6690000000000005,3.4277,40.2,10863524.0,18.754913901093012,0.16546743959282978,0.30773318576264974,0.528538240242097,0.1681463128625501,0.3352336814521582,-0.15837267079306971
342,4117909,PALOTINA,PR,não,903,31366,651.228,0,-24.2868,-53.8404,0.76,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1422.0,3385.0,779.0,3263.0,4.402125,3.4268571428571426,23.516666666666662,1601077.0,490.86926551127584,0.044136867602643,0.2698110547033839,0.31048051412157146,0.35200554071929346,0.275575084963187,-0.16894258675784546
256,3167202,SETE LAGOAS,MG,não,636,236268,537.476,0,-19.4569,-44.2413,0.742,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,3657.0,10994.0,3808.0,27244.0,4.988071428571429,3.8430000000000004,35.1,7974429.0,33.80944564995246,0.1688895574115034,0.39623120961248837,0.6140247237971389,0.10500117395532588,0.3183000039883692,-0.1728527813029368
379,4318705,SAO LEOPOLDO,RS,não,1150,230944,102.313,0,-29.7545,-51.1498,0.7659999999999999,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,2546.0,5205.0,4740.0,18296.0,4.6690000000000005,3.4277,45.4,6745959.0,26.674728486186428,0.12194200997242567,0.30773318576264974,0.528538240242097,0.1756430028285623,0.3296836592523804,-0.1743406829720648
564,3201209,CACHOEIRO DE ITAPEMIRIM,ES,não,832,211869,876.792,0,-20.8462,-41.1198,0.733,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,5297.0,9233.0,2830.0,24967.0,4.530639655172413,3.6163407738095246,16.9,4929324.0,108.59274688737611,0.16868832305460466,0.11378915315362137,0.4976526521927649,0.16731392739250142,0.2791089277387732,-0.17490683344546182
382,4314100,PASSO FUNDO,RS,não,992,198820,780.355,1,-28.2576,-52.4091,0.787,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,3852.0,10725.0,6069.0,17875.0,4.759,3.499,49.5,7382564.0,0.0,0.17552213771605338,0.30773318576264974,0.5785300997805756,0.14075192293868163,0.34455056236009635,-0.17620102737141805
568,3202405,GUARAPARI,ES,não,909,123181,592.231,0,-20.6772,-40.5093,0.746,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,1421.0,6377.0,3186.0,13380.0,4.530639655172413,3.6163407738095246,11.6,1894702.0,51.90550915909705,0.0937415666333769,0.11378915315362137,0.4976526521927649,0.15251034092089155,0.260461754034132,-0.1778717712336605
277,3144805,NOVA LIMA,MG,não,605,92219,428.449,0,-19.9758,-43.8509,0.8640000000000001,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1847.0,3911.0,2484.0,8677.0,4.988071428571429,3.8430000000000004,9.3,9158234.0,40.91133306459245,0.07412320862654874,0.39623120961248837,0.6140247237971389,0.10378580969294726,0.3395240923198901,-0.17842393844226906
252,3154606,RIBEIRAO DAS NEVES,MG,não,593,328944,154.18,0,-19.7621,-44.0844,0.6579999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,2855.0,6103.0,3722.0,24412.0,4.988071428571429,3.8430000000000004,47.3,3293815.0,19.267686062132036,0.13033781158737476,0.39623120961248837,0.6140247237971389,0.09218166764524784,0.2756241318845675,-0.1807525921028086
349,4100509,ALTONIA,PR,não,892,21986,661.558,0,-23.8759,-53.8958,0.69,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,527.0,1305.0,193.0,3300.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,511.45690170688204,0.018142636309264014,0.2698110547033839,0.31048051412157146,0.35982094823047456,0.27235197139497047,-0.1817852187119092
331,4114609,MARECHAL CANDIDO RONDON,PR,não,949,51797,748.003,0,-24.557,-54.0571,0.782,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1720.0,3895.0,1425.0,7501.0,4.402125,3.4268571428571426,5.9,1797664.0,504.1797161759148,0.06184830744460479,0.2698110547033839,0.31048051412157146,0.3646943495609416,0.2660892699813313,-0.18229471486684884
258,3157807,SANTA LUZIA,MG,não,600,218894,233.759,0,-19.7548,-43.8497,0.682,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,2058.0,5143.0,2527.0,19721.0,4.988071428571429,3.8430000000000004,35.0,3245049.0,19.300859186658027,0.09904760072446606,0.39623120961248837,0.6140247237971389,0.09320320679000699,0.27080343160329834,-0.18815490797544832
283,3137601,LAGOA SANTA,MG,não,620,61799,231.994,0,-19.6397,-43.8932,0.79,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,892.0,2614.0,1151.0,6183.0,4.988071428571429,3.8430000000000004,26.510810810810803,1667406.0,8.43011020579334,0.04126437954516333,0.39623120961248837,0.6140247237971389,0.09111685355719841,0.2890114262188836,-0.1883632398040803
569,3205101,VIANA,ES,não,941,76790,311.608,0,-20.3825,-40.4933,0.672,0.9099590428677575,1449395.0,-20.258056640625,-40.2863883972168,1359.0,2377.0,899.0,6014.0,4.530639655172413,3.6163407738095246,7.2,1589749.0,25.62680606690064,0.04341914409558742,0.11378915315362137,0.4976526521927649,0.14511653245706282,0.2295434471701836,-0.18884773355288215
339,4108809,GUAIRA,PR,não,922,32971,560.508,0,-24.085,-54.2573,0.7390000000000001,0.4800804175541046,3238576.0,-25.5284996033,-49.175800323500006,1161.0,2235.0,657.0,5173.0,4.402125,3.4268571428571426,23.516666666666662,5072883.4,538.0340624349383,0.03705083084293287,0.2698110547033839,0.31048051412157146,0.3762647920160756,0.28868530472830384,-0.18967616665079323
173,3304144,QUEIMADOS,RJ,não,398,145385,76.921,0,-22.7102,-43.5518,0.659,1.4650367770622306,5882579.0,-22.809999465900002,-43.2505569458,689.0,1779.0,1240.0,7790.0,4.899,3.489,16.4,3946300.0,32.853224029833704,0.037773857738804636,0.500375975615956,0.6373671362803307,0.07034719653856573,0.24823847251021972,-0.19010839243710548
381,4300604,ALVORADA,RS,não,1126,208181,70.811,0,-29.9914,-51.0809,0.6940000000000001,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1739.0,3157.0,3063.0,15437.0,4.6690000000000005,3.4277,33.5,2187975.0,8.738782549085055,0.08377238239981608,0.30773318576264974,0.528538240242097,0.16400592688902413,0.2671513450914884,-0.19031536112473027
414,5201405,APARECIDA DE GOIANIA,GO,não,883,542258,288.465,0,-16.8198,-49.2469,0.716,0.7112709345383798,1483926.0,-16.631999969482422,-49.22069931030274,7644.0,16127.0,5685.0,81486.0,4.832363636363637,3.8539000000000003,137.0,11664369.0,20.97010460947491,0.33683677889065283,0.1168003589971972,0.6274598566331571,0.13465233249586553,0.4348806805861938,-0.19185838024067725
390,4307708,ESTEIO,RS,não,1139,84226,27.543,0,-29.851999999999997,-51.1841,0.769,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,1081.0,2068.0,1742.0,5306.0,4.6690000000000005,3.4277,24.3,2930236.0,15.83278341674792,0.04462012677520808,0.30773318576264974,0.528538240242097,0.16911289206211697,0.2870726596288087,-0.19432270455345213
